,TEAM_ABBREVIATION,GROUP_VALUE,PLAYER_ID
2520,NYK,2020-21,203457
2521,OKC,2019-20,203457
2522,OKC,2018-19,203457
2523,DAL,2017-18,203457
2524,TOT,2016-17,203457
2525,DAL,2016-17,203457
2526,PHI,2016-17,203457
2527,PHI,2015-16,203457
2528,PHI,2014-15,203457
2529,MIN,2022-23,1629669
2530,MIN,2021-22,1629669
2531,MIN,2020-21,1629669
2532,MIN,2019-20,1629669
2533,DAL,2022-23,1628373
2534,DAL,2021-22,1628373
2535,NYK,2020-21,1628373
2536,NYK,2019-20,1628373
2537,NYK,2018-19,1628373
2538,NYK,2017-18,1628373
2539,TOT,2022-23,1629134
2540,WAS,2022-23,1629134
2541,LAL,2022-23,1629134
2542,MIA,2020-21,1629134
2543,MIA,2019-20,1629134
2544,POR,2022-23,203994
2545,POR,2021-22,203994
2546,POR,2020-21,203994
2547,POR,2019-20,203994
2548,POR,2018-19,203994
2549,POR,2017-18,203994
2550,TOT,2016-17,203994
2551,POR,2016-17,203994
2552,DEN,2016-17,203994
2553,DEN,2015-16,203994
2554,DEN,2014-15,203994
2555,HOU,2021-22,1628021
2556,HOU,2020-21,1628021
2557,BKN,2019-20,1628021
2558,CLE,2018-19,1628021
2559,CHI,2017-18,1628021
2560,LAL,2016-17,1628021
2561,TOT,2022-23,1629670
2562,IND,2022-23,1629670
2563,MIL,2022-23,1629670
2564,MIL,2021-22,1629670
2565,MIL,2020-21,1629670
2566,BKN,2022-23,1626220
2567,UTA,2021-22,1626220
2568,UTA,2020-21,1626220
2569,UTA,2019-20,1626220
2570,UTA,2018-19,1626220
2571,UTA,2017-18,1626220
2572,ORL,2022-23,1629643
2573,ORL,2021-22,1629643
2574,ORL,2020-21,1629643
2575,PHX,2022-23,1629006
2576,MIN,2021-22,1629006
2577,MIN,2020-21,1629006
2578,MIN,2019-20,1629006
2579,MIN,2018-19,1629006
2580,ATL,2022-23,1630168
2581,ATL,2021-22,1630168
2582,ATL,2020-21,1630168
2583,CLE,2022-23,1630171
2584,CLE,2021-22,1630171
2585,CLE,2020-21,1630171
2586,SAC,2022-23,1629644
2587,MIA,2021-22,1629644
2588,MIA,2020-21,1629644
2589,MIA,2019-20,1629644
2590,MIA,2022-23,203506
2591,MIA,2021-22,203506
2592,TOT,2020-21,203506
2593,MIA,2020-21,203506
2594,HOU,2020-21,203506
2595,IND,2020-21,203506
2596,IND,2019-20,203506
2597,IND,2018-19,203506
2598,IND,2017-18,203506
2599,OKC,2016-17,203506
2600,ORL,2015-16,203506
2601,ORL,2014-15,203506
2602,ORL,2013-14,203506
2603,UTA,2022-23,203482
2604,DET,2021-22,203482
2605,TOT,2020-21,203482
2606,HOU,2020-21,203482
2607,MIA,2020-21,203482
2608,MIA,2019-20,203482
2609,MIA,2018-19,203482
2610,MIA,2017-18,203482
2611,BOS,2016-17,203482
2612,BOS,2015-16,203482
2613,BOS,2014-15,203482
2614,BOS,2013-14,203482
2615,TOT,2022-23,1630647
2616,DET,2022-23,1630647
2617,OKC,2022-23,1630647
2618,DAL,2021-22,1630647
2619,CLE,2022-23,1626224
2620,CLE,2021-22,1626224
2621,CLE,2020-21,1626224
2622,CLE,2019-20,1626224
2623,CLE,2018-19,1626224
2624,CLE,2017-18,1626224
2625,CHA,2022-23,1626162
2626,CHA,2021-22,1626162
2627,GSW,2020-21,1626162
2628,PHX,2019-20,1626162
2629,TOT,2018-19,1626162
2630,PHX,2018-19,1626162
2631,WAS,2018-19,1626162
2632,WAS,2017-18,1626162
2633,WAS,2016-17,1626162
2634,WAS,2015-16,1626162
2635,UTA,2021-22,1629672
2636,GSW,2020-21,1629672
2637,GSW,2019-20,1629672
2638,PHX,2022-23,101108
2639,PHX,2021-22,101108
2640,PHX,2020-21,101108
2641,OKC,2019-20,101108
2642,HOU,2018-19,101108
2643,HOU,2017-18,101108
2644,LAC,2016-17,101108
2645,LAC,2015-16,101108
2646,LAC,2014-15,101108
2647,LAC,2013-14,101108
2648,LAC,2012-13,101108
2649,LAC,2011-12,101108
2650,NOH,2010-11,101108
2651,NOH,2009-10,101108
2652,NOH,2008-09,101108
2653,NOH,2007-08,101108
2654,NOK,2006-07,101108
2655,NOK,2005-06,101108
2656,PHX,2022-23,1626166
2657,PHX,2021-22,1626166
2658,PHX,2020-21,1626166
2659,PHX,2019-20,1626166
2660,TOT,2018-19,1626166
2661,CLE,2018-19,1626166
2662,CHI,2018-19,1626166
2663,CHI,2017-18,1626166
2664,TOT,2016-17,1626166
2665,CHI,2016-17,1626166
2666,OKC,2016-17,1626166
2667,OKC,2015-16,1626166
2668,TOT,2022-23,1627780
2669,GSW,2022-23,1627780
2670,POR,2022-23,1627780
2671,GSW,2021-22,1627780
2672,GSW,2020-21,1627780
2673,WAS,2019-20,1627780
2674,WAS,2018-19,1627780
2675,TOT,2017-18,1627780
2676,LAL,2017-18,1627780
2677,MIL,2017-18,1627780
2678,MIL,2016-17,1627780
2679,DET,2021-22,1630691
2680,DAL,2022-23,1629033
2681,DAL,2021-22,1629033
2682,NYK,2020-21,1629033
2683,BKN,2019-20,1629033
2684,BKN,2018-19,1629033
2685,LAL,2022-23,1630590
2686,TOT,2022-23,203486
2687,LAC,2022-23,203486
2688,CHA,2022-23,203486
2689,CHA,2021-22,203486
2690,DET,2020-21,203486
2691,DEN,2019-20,203486
2692,DEN,2018-19,203486
2693,DEN,2017-18,203486
2694,TOT,2016-17,203486
2695,DEN,2016-17,203486
2696,POR,2016-17,203486
2697,POR,2015-16,203486
2698,BKN,2014-15,203486
2699,BKN,2013-14,203486
2700,TOT,2022-23,1627751
2701,TOR,2022-23,1627751
2702,SAS,2022-23,1627751
2703,SAS,2021-22,1627751
2704,SAS,2020-21,1627751
2705,SAS,2019-20,1627751
2706,SAS,2018-19,1627751
2707,TOR,2017-18,1627751
2708,TOR,2016-17,1627751
2709,OKC,2022-23,1630197
2710,OKC,2021-22,1630197
2711,OKC,2020-21,1630197
2712,GSW,2022-23,1629673
2713,GSW,2021-22,1629673
2714,GSW,2020-21,1629673
2715,GSW,2019-20,1629673
2716,HOU,2022-23,1629645
2717,HOU,2021-22,1629645
2718,HOU,2020-21,1629645
2719,CLE,2019-20,1629645
2720,DEN,2022-23,1629008
2721,DEN,2021-22,1629008
2722,DEN,2020-21,1629008
2723,DEN,2019-20,1629008
2724,TOR,2022-23,203490
2725,GSW,2021-22,203490
2726,TOT,2020-21,203490
2727,ORL,2020-21,203490
2728,CHI,2020-21,203490
2729,CHI,2019-20,203490
2730,TOT,2018-19,203490
2731,CHI,2018-19,203490
2732,WAS,2018-19,203490
2733,WAS,2017-18,203490
2734,WAS,2016-17,203490
2735,WAS,2015-16,203490
2736,WAS,2014-15,203490
2737,WAS,2013-14,203490
2738,MIL,2022-23,1626171
2739,MIL,2021-22,1626171
2740,MIL,2020-21,1626171
2741,NYK,2019-20,1626171
2742,TOT,2018-19,1626171
2743,WAS,2018-19,1626171
2744,CHI,2018-19,1626171
2745,CHI,2017-18,1626171
2746,CHI,2016-17,1626171
2747,CHI,2015-16,1626171
2748,WAS,2022-23,204001
2749,TOT,2021-22,204001
2750,WAS,2021-22,204001
2751,DAL,2021-22,204001
2752,DAL,2020-21,204001
2753,DAL,2019-20,204001
2754,NYK,2017-18,204001
2755,NYK,2016-17,204001
2756,NYK,2015-16,204001
2757,DAL,2022-23,203939
2758,DAL,2021-22,203939
2759,DAL,2020-21,203939
2760,DAL,2019-20,203939
2761,DAL,2018-19,203939
2762,DAL,2017-18,203939
2763,DAL,2016-17,203939
2764,DAL,2015-16,203939
2765,TOT,2014-15,203939
2766,DAL,2014-15,203939
2767,BOS,2014-15,203939
2768,LAC,2022-23,1626181
2769,TOT,2021-22,1626181
2770,LAC,2021-22,1626181
2771,POR,2021-22,1626181
2772,TOT,2020-21,1626181
2773,POR,2020-21,1626181
2774,TOR,2020-21,1626181
2775,TOR,2019-20,1626181
2776,TOR,2018-19,1626181
2777,TOR,2017-18,1626181
2778,TOR,2016-17,1626181
2779,TOR,2015-16,1626181
2780,LAC,2022-23,1630554
2781,SAS,2022-23,1630563
2782,SAS,2021-22,1630563
2783,MIN,2022-23,1627752
2784,MIN,2021-22,1627752
2785,TOT,2020-21,1627752
2786,CLE,2020-21,1627752
2787,BKN,2020-21,1627752
2788,BKN,2019-20,1627752
2789,ATL,2018-19,1627752
2790,ATL,2017-18,1627752
2791,ATL,2016-17,1627752
2792,BOS,2022-23,1630202
2793,BOS,2021-22,1630202
2794,BOS,2020-21,1630202
2795,SAC,2022-23,1629674
2796,SAC,2021-22,1629674
2797,NYK,2022-23,1630193
2798,NYK,2021-22,1630193
2799,NYK,2020-21,1630193
2800,GSW,2022-23,1631311
2801,ORL,2020-21,1626184
2802,GSW,2019-20,1626184
2803,WAS,2018-19,1626184
2804,TOT,2016-17,1626184
2805,NYK,2016-17,1626184
2806,PHI,2016-17,1626184
2807,NYK,2022-23,203944
2808,NYK,2021-22,203944
2809,NYK,2020-21,203944
2810,NYK,2019-20,203944
2811,NOP,2018-19,203944
2812,LAL,2017-18,203944
2813,LAL,2016-17,203944
2814,LAL,2015-16,203944
2815,LAL,2014-15,203944
2816,LAL,2022-23,1630559
2817,LAL,2021-22,1630559
2818,TOT,2022-23,1629629
2819,POR,2022-23,1629629
2820,NYK,2022-23,1629629
2821,TOT,2021-22,1629629
2822,NYK,2021-22,1629629
2823,ATL,2021-22,1629629
2824,ATL,2020-21,1629629
2825,ATL,2019-20,1629629
2826,TOT,2022-23,1628432
2827,LAL,2022-23,1628432
2828,DEN,2022-23,1628432
2829,DEN,2021-22,1628432
2830,IND,2018-19,1628432
2831,PHX,2017-18,1628432
2832,PHI,2022-23,1630194
2833,PHI,2021-22,1630194
2834,PHI,2020-21,1630194
2835,MIN,2022-23,1629675
2836,MIN,2021-22,1629675
2837,MIN,2020-21,1629675
2838,MIN,2019-20,1629675
2839,DET,2022-23,1631197
2840,CHA,2022-23,1630208
2841,CHA,2021-22,1630208
2842,CHA,2020-21,1630208
2843,TOT,2022-23,1626196
2844,NOP,2022-23,1626196
2845,SAS,2022-23,1626196
2846,TOT,2021-22,1626196
2847,SAS,2021-22,1626196
2848,BOS,2021-22,1626196
2849,DAL,2020-21,1626196
2850,PHI,2019-20,1626196
2851,MIA,2018-19,1626196
2852,MIA,2017-18,1626196
2853,MIA,2016-17,1626196
2854,MIA,2015-16,1626196
2855,MIN,2022-23,203085
2856,DEN,2021-22,203085
2857,TOT,2020-21,203085
2858,DEN,2020-21,203085
2859,NYK,2020-21,203085
2860,HOU,2019-20,203085
2861,TOT,2018-19,203085
2862,HOU,2018-19,203085
2863,WAS,2018-19,203085
2864,LAC,2017-18,203085
2865,LAC,2016-17,203085
2866,LAC,2015-16,203085
2867,TOT,2014-15,203085
2868,LAC,2014-15,203085
2869,NOP,2014-15,203085
2870,NOP,2013-14,203085
2871,NOH,2012-13,203085
2872,MIA,2022-23,1629130
2873,MIA,2021-22,1629130
2874,MIA,2020-21,1629130
2875,MIA,2019-20,1629130
2876,MIA,2018-19,1629130
2877,WAS,2020-21,1629010
2878,TOT,2019-20,1629010
2879,WAS,2019-20,1629010
2880,LAC,2019-20,1629010
2881,LAC,2018-19,1629010
2882,NYK,2022-23,1629011
2883,NYK,2021-22,1629011
2884,NYK,2020-21,1629011
2885,NYK,2019-20,1629011
2886,NYK,2018-19,1629011
2887,MIA,2022-23,1631115
2888,OKC,2022-23,1630526
2889,OKC,2021-22,1630526
2890,SAS,2022-23,1629676
2891,OKC,2021-22,1629676
2892,OKC,2020-21,1629676
2893,OKC,2019-20,1629676
2894,MEM,2022-23,1631223
2895,GSW,2022-23,1631157
2896,NYK,2022-23,201565
2897,NYK,2021-22,201565
2898,TOT,2020-21,201565
2899,NYK,2020-21,201565
2900,DET,2020-21,201565
2901,DET,2019-20,201565
2902,MIN,2018-19,201565
2903,TOT,2017-18,201565
2904,MIN,2017-18,201565
2905,CLE,2017-18,201565
2906,NYK,2016-17,201565
2907,CHI,2015-16,201565
2908,CHI,2014-15,201565
2909,CHI,2013-14,201565
2910,CHI,2011-12,201565
2911,CHI,2010-11,201565
2912,CHI,2009-10,201565
2913,CHI,2008-09,201565
2914,TOT,2022-23,203082
2915,PHX,2022-23,203082
2916,ORL,2022-23,203082
2917,ORL,2021-22,203082
2918,ORL,2020-21,203082
2919,ORL,2019-20,203082
2920,ORL,2018-19,203082
2921,ORL,2017-18,203082
2922,TOT,2016-17,203082
2923,ORL,2016-17,203082
2924,TOR,2016-17,203082
2925,TOR,2015-16,203082
2926,TOR,2014-15,203082
2927,TOR,2013-14,203082
2928,TOR,2012-13,203082
2929,CHA,2022-23,1626179
2930,CHA,2021-22,1626179
2931,CHA,2020-21,1626179
2932,CHA,2019-20,1626179
2933,BOS,2018-19,1626179
2934,BOS,2017-18,1626179
2935,BOS,2016-17,1626179
2936,BOS,2015-16,1626179
2937,CLE,2022-23,201937
2938,CLE,2021-22,201937
2939,MIN,2020-21,201937
2940,PHX,2019-20,201937
2941,UTA,2018-19,201937
2942,UTA,2017-18,201937
2943,MIN,2016-17,201937
2944,MIN,2015-16,201937
2945,MIN,2014-15,201937
2946,MIN,2013-14,201937
2947,MIN,2012-13,201937
2948,MIN,2011-12,201937
2949,TOT,2022-23,1626156
2950,LAL,2022-23,1626156
2951,MIN,2022-23,1626156
2952,MIN,2021-22,1626156
2953,MIN,2020-21,1626156
2954,TOT,2019-20,1626156
2955,MIN,2019-20,1626156
2956,GSW,2019-20,1626156
2957,BKN,2018-19,1626156
2958,BKN,2017-18,1626156
2959,LAL,2016-17,1626156
2960,LAL,2015-16,1626156
2961,TOT,2022-23,1630346
2962,MIN,2022-23,1630346
2963,LAL,2022-23,1630346
2964,BOS,2021-22,1630346
2965,SAC,2022-23,1627734
2966,TOT,2021-22,1627734
2967,SAC,2021-22,1627734
2968,IND,2021-22,1627734
2969,IND,2020-21,1627734
2970,IND,2019-20,1627734
2971,IND,2018-19,1627734
2972,IND,2017-18,1627734
2973,OKC,2016-17,1627734
2974,TOT,2022-23,203967
2975,OKC,2022-23,203967
2976,PHX,2022-23,203967
2977,PHX,2020-21,203967
2978,PHX,2019-20,203967
2979,TOT,2018-19,203967
2980,MIN,2018-19,203967
2981,PHI,2018-19,203967
2982,PHI,2017-18,203967
2983,PHI,2016-17,203967
2984,OKC,2022-23,1630846
2985,OKC,2021-22,1630846
2986,WAS,2022-23,1630648
2987,WAS,2021-22,1630648
2988,ORL,2022-23,1629678
2989,ORL,2021-22,1629678
2990,WAS,2019-20,1629678
2991,LAL,2022-23,203471
2992,TOT,2021-22,203471
2993,HOU,2021-22,203471
2994,BOS,2021-22,203471
2995,LAL,2020-21,203471
2996,OKC,2019-20,203471
2997,OKC,2018-19,203471
2998,ATL,2017-18,203471
2999,ATL,2016-17,203471
3000,ATL,2015-16,203471
3001,ATL,2014-15,203471
3002,ATL,2013-14,203471
3003,ORL,2022-23,1630206
3004,LAC,2021-22,1630206
3005,LAC,2020-21,1630206
3006,NOP,2022-23,1631220
3007,HOU,2022-23,1630578
3008,HOU,2021-22,1630578
3009,UTA,2022-23,1629012
3010,CLE,2021-22,1629012
3011,CLE,2020-21,1629012
3012,CLE,2019-20,1629012
3013,CLE,2018-19,1629012
3014,PHX,2022-23,1629013
3015,PHX,2021-22,1629013
3016,BKN,2020-21,1629013
3017,LAC,2019-20,1629013
3018,TOT,2018-19,1629013
3019,LAC,2018-19,1629013
3020,PHI,2018-19,1629013
3021,BKN,2022-23,1630549
3022,BKN,2021-22,1630549
3023,POR,2022-23,1631101
3024,TOR,2022-23,1627783
3025,TOR,2021-22,1627783
3026,TOR,2020-21,1627783
3027,TOR,2019-20,1627783
3028,TOR,2018-19,1627783
3029,TOR,2017-18,1627783
3030,TOR,2016-17,1627783
3031,BKN,2022-23,1627732
3032,PHI,2020-21,1627732
3033,PHI,2019-20,1627732
3034,PHI,2018-19,1627732
3035,PHI,2017-18,1627732
3036,CHI,2022-23,1630250
3037,CHI,2021-22,1630250
3038,POR,2022-23,1629014
3039,POR,2021-22,1629014
3040,POR,2020-21,1629014
3041,POR,2019-20,1629014
3042,POR,2018-19,1629014
3043,NYK,2022-23,1630579
3044,NYK,2021-22,1630579
3045,DET,2021-22,1629686
3046,DET,2020-21,1629686
3047,TOT,2021-22,1630606
3048,MIA,2021-22,1630606
3049,MIL,2021-22,1630606
3050,BOS,2022-23,203935
3051,BOS,2021-22,203935
3052,BOS,2020-21,203935
3053,BOS,2019-20,203935
3054,BOS,2018-19,203935
3055,BOS,2017-18,203935
3056,BOS,2016-17,203935
3057,BOS,2015-16,203935
3058,BOS,2014-15,203935
3059,TOT,2022-23,1630696
3060,BKN,2022-23,1630696
3061,MIA,2022-23,1630696
3062,DEN,2022-23,202397
3063,TOT,2021-22,202397
3064,WAS,2021-22,202397
3065,CHA,2021-22,202397
3066,WAS,2020-21,202397
3067,WAS,2019-20,202397
3068,DET,2018-19,202397
3069,DET,2017-18,202397
3070,DET,2016-17,202397
3071,TOT,2015-16,202397
3072,PHI,2015-16,202397
3073,NOP,2015-16,202397
3074,TOT,2014-15,202397
3075,PHI,2014-15,202397
3076,OKC,2014-15,202397
3077,PHX,2013-14,202397
3078,TOT,2012-13,202397
3079,MIL,2012-13,202397
3080,ORL,2012-13,202397
3081,TOT,2011-12,202397
3082,ORL,2011-12,202397
3083,GSW,2011-12,202397
3084,TOT,2010-11,202397
3085,MEM,2010-11,202397
3086,HOU,2010-11,202397
3087,IND,2022-23,1630188
3088,TOT,2021-22,1630188
3089,IND,2021-22,1630188
3090,PHX,2021-22,1630188
3091,PHX,2020-21,1630188
3092,CHA,2022-23,1628372
3093,POR,2021-22,1628372
3094,TOT,2020-21,1628372
3095,DET,2020-21,1628372
3096,NYK,2020-21,1628372
3097,NYK,2019-20,1628372
3098,TOT,2018-19,1628372
3099,NYK,2018-19,1628372
3100,DAL,2018-19,1628372
3101,DAL,2017-18,1628372
3102,HOU,2022-23,1631095
3103,CHA,2022-23,1630270
3104,TOT,2021-22,1630270
3105,UTA,2021-22,1630270
3106,MEM,2021-22,1630270
3107,SAS,2022-23,1631110
3108,PHI,2022-23,1630531
3109,PHI,2021-22,1630531
3110,CLE,2022-23,1630205
3111,CLE,2021-22,1630205
3112,CLE,2020-21,1630205
3113,DET,2022-23,1630191
3114,DET,2021-22,1630191
3115,DET,2020-21,1630191
3116,MIA,2022-23,1629622
3117,MIA,2021-22,1629622
3118,MIA,2020-21,1629622
3119,CHI,2019-20,1629622
3120,ORL,2022-23,1630591
3121,ORL,2021-22,1630591
3122,BKN,2022-23,1628410
3123,IND,2020-21,1628410
3124,IND,2019-20,1628410
3125,IND,2018-19,1628410
3126,IND,2017-18,1628410
3127,LAL,2022-23,1631306
3128,HOU,2022-23,1630256
3129,HOU,2021-22,1630256
3130,HOU,2020-21,1630256
3131,BOS,2022-23,1628369
3132,BOS,2021-22,1628369
3133,BOS,2020-21,1628369
3134,BOS,2019-20,1628369
3135,BOS,2018-19,1628369
3136,BOS,2017-18,1628369
3137,TOT,2022-23,1630678
3138,CHI,2022-23,1630678
3139,IND,2022-23,1630678
3140,IND,2021-22,1630678
3141,NOP,2022-23,202066
3142,NOP,2021-22,202066
3143,CHI,2020-21,202066
3144,BKN,2019-20,202066
3145,TOT,2018-19,202066
3146,LAC,2018-19,202066
3147,MEM,2018-19,202066
3148,SAC,2017-18,202066
3149,SAC,2016-17,202066
3150,WAS,2015-16,202066
3151,WAS,2014-15,202066
3152,WAS,2013-14,202066
3153,WAS,2012-13,202066
3154,TOT,2010-11,202066
3155,CHA,2010-11,202066
3156,MIL,2010-11,202066
3157,SAS,2010-11,202066
3158,TOT,2009-10,202066
3159,SAS,2009-10,202066
3160,SAC,2009-10,202066
3161,HOU,2009-10,202066
3162,CHI,2022-23,1631207
3163,IND,2022-23,1628464
3164,TOT,2021-22,1628464
3165,BOS,2021-22,1628464
3166,HOU,2021-22,1628464
3167,TOT,2020-21,1628464
3168,CHI,2020-21,1628464
3169,BOS,2020-21,1628464
3170,BOS,2019-20,1628464
3171,BOS,2018-19,1628464
3172,BOS,2017-18,1628464
3173,BOS,2021-22,1630271
3174,TOT,2020-21,1630271
3175,CLE,2020-21,1630271
3176,HOU,2020-21,1630271
3177,BKN,2022-23,1630560
3178,BKN,2021-22,1630560
3179,GSW,2022-23,202691
3180,GSW,2021-22,202691
3181,GSW,2018-19,202691
3182,GSW,2017-18,202691
3183,GSW,2016-17,202691
3184,GSW,2015-16,202691
3185,GSW,2014-15,202691
3186,GSW,2013-14,202691
3187,GSW,2012-13,202691
3188,GSW,2011-12,202691
3189,CHA,2022-23,1630550
3190,CHA,2021-22,1630550
3191,TOT,2022-23,1629680
3192,POR,2022-23,1629680
3193,PHI,2022-23,1629680
3194,PHI,2021-22,1629680
3195,PHI,2020-21,1629680
3196,PHI,2019-20,1629680
3197,MEM,2021-22,1629681
3198,MEM,2020-21,1629681
3199,MEM,2022-23,1630214
3200,MEM,2021-22,1630214
3201,MEM,2020-21,1630214
3202,WAS,2022-23,1630225
3203,WAS,2021-22,1630225
3204,NYK,2022-23,1630167
3205,NYK,2021-22,1630167
3206,NYK,2020-21,1630167
3207,TOT,2022-23,1629308
3208,UTA,2022-23,1629308
3209,LAL,2022-23,1629308
3210,GSW,2021-22,1629308
3211,GSW,2020-21,1629308
3212,GSW,2019-20,1629308
3213,MIN,2022-23,1626157
3214,MIN,2021-22,1626157
3215,MIN,2020-21,1626157
3216,MIN,2019-20,1626157
3217,MIN,2018-19,1626157
3218,MIN,2017-18,1626157
3219,MIN,2016-17,1626157
3220,MIN,2015-16,1626157
3221,TOR,2022-23,1629018
3222,TOR,2021-22,1629018
3223,TOT,2020-21,1629018
3224,TOR,2020-21,1629018
3225,POR,2020-21,1629018
3226,POR,2019-20,1629018
3227,POR,2018-19,1629018
3228,PHI,2022-23,200782
3229,MIA,2021-22,200782
3230,TOT,2020-21,200782
3231,MIL,2020-21,200782
3232,HOU,2020-21,200782
3233,HOU,2019-20,200782
3234,HOU,2018-19,200782
3235,HOU,2017-18,200782
3236,TOT,2016-17,200782
3237,TOR,2016-17,200782
3238,PHX,2016-17,200782
3239,PHX,2015-16,200782
3240,PHX,2014-15,200782
3241,PHX,2013-14,200782
3242,PHX,2012-13,200782
3243,TOR,2006-07,200782
3244,IND,2022-23,1626167
3245,IND,2021-22,1626167
3246,IND,2020-21,1626167
3247,IND,2019-20,1626167
3248,IND,2018-19,1626167
3249,IND,2017-18,1626167
3250,IND,2016-17,1626167
3251,IND,2015-16,1626167
3252,DET,2022-23,1630649
3253,NOP,2022-23,202685
3254,NOP,2021-22,202685
3255,MEM,2020-21,202685
3256,MEM,2019-20,202685
3257,TOT,2018-19,202685
3258,MEM,2018-19,202685
3259,TOR,2018-19,202685
3260,TOR,2017-18,202685
3261,TOR,2016-17,202685
3262,TOR,2015-16,202685
3263,TOR,2014-15,202685
3264,TOR,2013-14,202685
3265,TOR,2012-13,202685
3266,TOR,2022-23,1627832
3267,TOR,2021-22,1627832
3268,TOR,2020-21,1627832
3269,TOR,2019-20,1627832
3270,TOR,2018-19,1627832
3271,TOR,2017-18,1627832
3272,TOR,2016-17,1627832
3273,TOT,2022-23,1629020
3274,LAL,2022-23,1629020
3275,UTA,2022-23,1629020
3276,MIN,2021-22,1629020
3277,MIN,2020-21,1629020
3278,TOT,2019-20,1629020
3279,MIN,2019-20,1629020
3280,DEN,2019-20,1629020
3281,DEN,2018-19,1629020
3282,SAS,2022-23,1630170
3283,SAS,2021-22,1630170
3284,SAS,2020-21,1630170
3285,MIA,2022-23,1629216
3286,MIA,2021-22,1629216
3287,MIA,2020-21,1629216
3288,MIA,2019-20,1629216
3289,BOS,2022-23,203943
3290,BKN,2020-21,203943
3291,TOT,2019-20,203943
3292,DEN,2019-20,203943
3293,MIN,2019-20,203943
3294,NYK,2018-19,203943
3295,TOT,2017-18,203943
3296,CHI,2017-18,203943
3297,POR,2017-18,203943
3298,POR,2016-17,203943
3299,POR,2015-16,203943
3300,CHA,2014-15,203943
3301,CHI,2022-23,202696
3302,CHI,2021-22,202696
3303,TOT,2020-21,202696
3304,CHI,2020-21,202696
3305,ORL,2020-21,202696
3306,ORL,2019-20,202696
3307,ORL,2018-19,202696
3308,ORL,2017-18,202696
3309,ORL,2016-17,202696
3310,ORL,2015-16,202696
3311,ORL,2014-15,202696
3312,ORL,2013-14,202696
3313,ORL,2012-13,202696
3314,PHI,2011-12,202696
3315,CLE,2022-23,1629731
3316,CLE,2021-22,1629731
3317,CLE,2020-21,1629731
3318,CLE,2019-20,1629731
3319,ORL,2022-23,1630532
3320,ORL,2021-22,1630532
3321,ORL,2022-23,1629021
3322,ORL,2021-22,1629021
3323,TOT,2020-21,1629021
3324,ORL,2020-21,1629021
3325,BOS,2020-21,1629021
3326,WAS,2020-21,1629021
3327,WAS,2019-20,1629021
3328,LAL,2018-19,1629021
3329,PHX,2022-23,1630688
3330,PHX,2021-22,1630688
3331,POR,2022-23,1631133
3332,DAL,2022-23,202689
3333,NYK,2021-22,202689
3334,BOS,2020-21,202689
3335,BOS,2019-20,202689
3336,CHA,2018-19,202689
3337,CHA,2017-18,202689
3338,CHA,2016-17,202689
3339,CHA,2015-16,202689
3340,CHA,2014-15,202689
3341,CHA,2013-14,202689
3342,CHA,2012-13,202689
3343,CHA,2011-12,202689
3344,LAL,2022-23,1629022
3345,SAS,2021-22,1629022
3346,SAS,2020-21,1629022
3347,SAS,2019-20,1629022
3348,SAS,2018-19,1629022
3349,LAC,2022-23,202322
3350,HOU,2020-21,202322
3351,WAS,2018-19,202322
3352,WAS,2017-18,202322
3353,WAS,2016-17,202322
3354,WAS,2015-16,202322
3355,WAS,2014-15,202322
3356,WAS,2013-14,202322
3357,WAS,2012-13,202322
3358,WAS,2011-12,202322
3359,WAS,2010-11,202322
3360,TOT,2022-23,203933
3361,PHX,2022-23,203933
3362,BKN,2022-23,203933
3363,IND,2020-21,203933
3364,IND,2019-20,203933
3365,PHX,2018-19,203933
3366,PHX,2017-18,203933
3367,PHX,2016-17,203933
3368,PHX,2015-16,203933
3369,PHX,2014-15,203933
3370,CHA,2022-23,1629023
3371,CHA,2021-22,1629023
3372,CHA,2020-21,1629023
3373,CHA,2019-20,1629023
3374,PHX,2022-23,1630613
3375,IND,2021-22,1630613
3376,HOU,2022-23,1631102
3377,BKN,2022-23,1629139
3378,TOR,2021-22,1629139
3379,TOR,2020-21,1629139
3380,MEM,2019-20,1629139
3381,MEM,2018-19,1629139
3382,OKC,2022-23,1630322
3383,OKC,2021-22,1630322
3384,POR,2022-23,1630570
3385,POR,2021-22,1630570
3386,DEN,2022-23,1631212
3387,GSW,2021-22,1629683
3388,SAS,2020-21,1629683
3389,SAS,2019-20,1629683
3390,SAS,2022-23,1631104
3391,TOT,2022-23,201566
3392,LAC,2022-23,201566
3393,LAL,2022-23,201566
3394,LAL,2021-22,201566
3395,WAS,2020-21,201566
3396,HOU,2019-20,201566
3397,OKC,2018-19,201566
3398,OKC,2017-18,201566
3399,OKC,2016-17,201566
3400,OKC,2015-16,201566
3401,OKC,2014-15,201566
3402,OKC,2013-14,201566
3403,OKC,2012-13,201566
3404,OKC,2011-12,201566
3405,OKC,2010-11,201566
3406,OKC,2009-10,201566
3407,OKC,2008-09,201566
3408,CHI,2022-23,1629632
3409,CHI,2021-22,1629632
3410,CHI,2020-21,1629632
3411,CHI,2019-20,1629632
3412,BOS,2022-23,1628401
3413,TOT,2021-22,1628401
3414,BOS,2021-22,1628401
3415,SAS,2021-22,1628401
3416,SAS,2020-21,1628401
3417,SAS,2019-20,1628401
3418,SAS,2018-19,1628401
3419,SAS,2017-18,1628401
3420,DEN,2022-23,1631298
